web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676622786-2209","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=992","birth place: douala, cameroon (map)","bafang","other language(s): french","age, sex: 38, male","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/bafang2.mp3","bafang2"
"1676622789-2210","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=991","birth place: addis ababa, ethiopia (map)","amharic","other language(s): arabic","age, sex: 40, male","age of english onset: 12","english learning method: academic","english residence: kenya, usa","length of english residence: 7 years","/soundtracks/amharic9.mp3","amharic9"
"1676622791-2211","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=990","birth place: addis ababa, ethiopia (map)","amharic","other language(s): arabic","age, sex: 30, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 20 years","/soundtracks/amharic8.mp3","amharic8"
"1676622794-2212","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=989","birth place: addis ababa, ethiopia (map)","amharic","other language(s): kiswahili","age, sex: 38, male","age of english onset: 13","english learning method: academic","english residence: kenya, usa","length of english residence: 10 years","/soundtracks/amharic7.mp3","amharic7"
"1676622796-2213","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=988","birth place: podgorica, montenegro (map)","serbian","other language(s): italian","age, sex: 26, female","age of english onset: 20","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/serbian14.mp3","serbian14"
"1676622798-2214","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=987","birth place: kolkata, india (map)","bengali","other language(s): hindi","age, sex: 61, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 0.5 years","/soundtracks/bengali9.mp3","bengali9"
"1676622801-2215","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=986","birth place: duluth, georgia, usa (map)","english","other language(s): none","age, sex: 20, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english290.mp3","english290"
"1676622803-2216","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=985","birth place: addis ababa, ethiopia (map)","amharic","other language(s): tigrigna","age, sex: 31, female","age of english onset: 4","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/amharic6.mp3","amharic6"
"1676622805-2217","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=984","birth place: chengdu, sichuan, china (map)","mandarin","other language(s): none","age, sex: 38, female","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 13 years","/soundtracks/mandarin21.mp3","mandarin21"
"1676622808-2218","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=983","birth place: fairfax, virginia, usa (map)","english","other language(s): italian spanish latin french","age, sex: 19, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 19 years","/soundtracks/english289.mp3","english289"
"1676622810-2219","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=982","birth place: st. louis, missouri, usa (map)","english","other language(s): none","age, sex: 26, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 26 years","/soundtracks/english288.mp3","english288"
"1676622813-2220","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=981","birth place: singapore, singapore (map)","english","other language(s): cantonese mandarin japanese","age, sex: 27, female","age of english onset: 0","english learning method: naturalistic","english residence: singapore","length of english residence: 27 years","/soundtracks/english287.mp3","english287"
"1676622815-2221","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=980","birth place: bucharest, romania (map)","romanian","other language(s): italian french german spanish","age, sex: 27, female","age of english onset: 8","english learning method: naturalistic","english residence:","length of english residence: 0 years","/soundtracks/romanian15.mp3","romanian15"
"1676622817-2222","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=979","birth place: accra, ghana (map)","akan","other language(s): none","age, sex: 41, male","age of english onset: 5","english learning method: academic","english residence: ghana, usa","length of english residence: 41 years","/soundtracks/akan1.mp3","akan1"
"1676622820-2223","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=978","birth place: hosanna, ethiopia (map)","kambaata","other language(s): hadiyya amharic","age, sex: 36, male","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 12 years","/soundtracks/kambaata1.mp3","kambaata1"
"1676622822-2224","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=977","birth place: beaumont, texas, usa (map)","english","other language(s): french latin hebrew spanish","age, sex: 21, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 21 years","/soundtracks/english286.mp3","english286"
"1676622825-2225","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=976","birth place: accra, ghana (map)","ga","other language(s): ewe akan","age, sex: 60, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/ga3.mp3","ga3"
"1676622827-2226","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=975","birth place: accra, ghana (map)","ewe","other language(s): ga twi","age, sex: 37, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 12 years","/soundtracks/ewe2.mp3","ewe2"
"1676622830-2227","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=974","birth place: accra, ghana (map)","ga","other language(s): twi ewe","age, sex: 38, female","age of english onset: 4","english learning method: academic","english residence: usa","length of english residence: 12 years","/soundtracks/ga2.mp3","ga2"
"1676622832-2228","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=973","birth place: costesti, moldova (map)","romanian","other language(s): russian","age, sex: 25, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/romanian14.mp3","romanian14"
"1676622834-2229","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=972","birth place: rio de janeiro, brazil (map)","portuguese","other language(s): spanish","age, sex: 20, female","age of english onset: 18","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/portuguese25.mp3","portuguese25"
"1676622837-2230","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=971","birth place: istanbul, turkey (map)","turkish","other language(s): arabic","age, sex: 25, male","age of english onset: 18","english learning method: academic","english residence: usa","length of english residence: 0.7 years","/soundtracks/turkish19.mp3","turkish19"
"1676622839-2231","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=970","birth place: cairo, egypt (map)","arabic","other language(s): none","age, sex: 40, male","age of english onset: 7","english learning method: academic","english residence: uk","length of english residence: 3 years","/soundtracks/arabic24.mp3","arabic24"
"1676622842-2232","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=969","birth place: segou, mali (map)","bambara","other language(s): french","age, sex: 23, female","age of english onset: 21","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/bambara5.mp3","bambara5"
"1676622844-2233","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=968","birth place: kabul, afghanistan (map)","dari","other language(s): pashto urdu","age, sex: 20, male","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/dari3.mp3","dari3"
"1676622846-2234","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=967","birth place: cave valley, jamaica (map)","jamaican creole english","other language(s): none","age, sex: 69, male","age of english onset: 7","english learning method: naturalistic","english residence: jamaica, usa","length of english residence: 69 years","/soundtracks/jamaican_creole_english1.mp3","jamaican creole english1"
"1676622849-2235","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=966","birth place: dobrich, bulgaria (map)","bulgarian","other language(s): russian german","age, sex: 24, male","age of english onset: 16","english learning method: academic","english residence: usa","length of english residence: 2.5 years","/soundtracks/bulgarian11.mp3","bulgarian11"
"1676622851-2236","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=965","birth place: dobrich, bulgaria (map)","bulgarian","other language(s): russian german serbian greek","age, sex: 21, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 2.5 years","/soundtracks/bulgarian10.mp3","bulgarian10"
"1676622853-2237","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=964","birth place: riga, latvia (map)","latvian","other language(s): hindi","age, sex: 70, female","age of english onset: 11","english learning method: naturalistic","english residence: india, usa","length of english residence: 57 years","/soundtracks/latvian2.mp3","latvian2"
"1676622856-2238","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=963","birth place: kandahar, afghanistan (map)","pashto","other language(s): farsi urdu","age, sex: 36, female","age of english onset: 7","english learning method: naturalistic","english residence: usa","length of english residence: 17 years","/soundtracks/pashto3.mp3","pashto3"
"1676622858-2239","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=962","birth place: medellin, colombia (map)","spanish","other language(s): none","age, sex: 28, male","age of english onset: 12","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/spanish64.mp3","spanish64"
"1676622861-2240","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=961","birth place: melbourne, australia (map)","english","other language(s): none","age, sex: 50, male","age of english onset: 0","english learning method: naturalistic","english residence: australia, hong kong, usa","length of english residence: 50 years","/soundtracks/english285.mp3","english285"
"1676622863-2241","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=960","birth place: santos, brazil (map)","portuguese","other language(s): german spanish","age, sex: 22, female","age of english onset: 11","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/portuguese24.mp3","portuguese24"
"1676622865-2242","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=959","birth place: la coruna, spain (map)","spanish","other language(s): catalan italian german","age, sex: 32, female","age of english onset: 10","english learning method: academic","english residence: uk, usa","length of english residence: 4 years","/soundtracks/spanish63.mp3","spanish63"
"1676622868-2243","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=958","birth place: gryfino, western pomerania, poland (map)","polish","other language(s): german japanese spanish","age, sex: 22, male","age of english onset: 14","english learning method: naturalistic","english residence: canada, usa","length of english residence: 1.3 years","/soundtracks/polish13.mp3","polish13"
"1676622870-2244","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=957","birth place: port-au-prince, haiti (map)","french","other language(s): haitian creole french","age, sex: 35, female","age of english onset: 11","english learning method: naturalistic","english residence: usa","length of english residence: 10 years","/soundtracks/french28.mp3","french28"
"1676622873-2245","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=956","birth place: oosterbeek, netherlands (map)","dutch","other language(s): german french","age, sex: 36, male","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 0.5 years","/soundtracks/dutch12.mp3","dutch12"
"1676622875-2246","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=955","birth place: kiev, ukraine (map)","ukrainian","other language(s): russian","age, sex: 18, male","age of english onset: 10","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/ukrainian5.mp3","ukrainian5"
"1676622877-2247","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=954","birth place: moscow, russia (map)","russian","other language(s): none","age, sex: 46, female","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 11 years","/soundtracks/russian21.mp3","russian21"
"1676622880-2248","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=953","birth place: karachi, pakistan (map)","urdu","other language(s): none","age, sex: 23, male","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 8.5 years","/soundtracks/urdu5.mp3","urdu5"
"1676622882-2249","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=952","birth place: gainesville, florida, usa (map)","english","other language(s): spanish","age, sex: 33, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 33 years","/soundtracks/english284.mp3","english284"
"1676622885-2250","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=951","birth place: pelham, new york, usa (map)","english","other language(s): spanish","age, sex: 18, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english283.mp3","english283"
"1676622887-2251","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=950","birth place: rijeka, croatia (map)","croatian","other language(s): italian","age, sex: 38, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/croatian4.mp3","croatian4"
"1676622890-2252","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=949","birth place: stip, macedonia (map)","macedonian","other language(s): bulgarian serbian croatian","age, sex: 21, male","age of english onset: 11","english learning method: academic","english residence: uk, usa","length of english residence: 2.75 years","/soundtracks/macedonian4.mp3","macedonian4"
"1676622892-2253","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=948","birth place: stip, macedonia (map)","macedonian","other language(s): bulgarian serbian croatian","age, sex: 24, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 0.2 years","/soundtracks/macedonian3.mp3","macedonian3"
"1676622894-2254","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=947","birth place: tbilisi, republic of georgia (map)","armenian","other language(s): russian","age, sex: 27, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 4.5 years","/soundtracks/armenian4.mp3","armenian4"
"1676622897-2255","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=946","birth place: vlore, albania (map)","albanian","other language(s): italian","age, sex: 31, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/albanian5.mp3","albanian5"
"1676622899-2256","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=945","birth place: teslic, bosnia and herzegovina (map)","serbian","other language(s): italian german","age, sex: 25, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 2.75 years","/soundtracks/serbian13.mp3","serbian13"
"1676622902-2257","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=944","birth place: travnik, bosnia and herzegovina (map)","bosnian","other language(s): german","age, sex: 25, female","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 0.4 years","/soundtracks/bosnian5.mp3","bosnian5"
"1676622904-2258","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=943","birth place: travnik, bosnia and herzegovina (map)","bosnian","other language(s): none","age, sex: 20, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 1.3 years","/soundtracks/bosnian4.mp3","bosnian4"
"1676622907-2259","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=942","birth place: mantua, italy (map)","italian","other language(s): german french","age, sex: 40, male","age of english onset: 14","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/italian16.mp3","italian16"
"1676622909-2260","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=941","birth place: jerusalem, israel (map)","hebrew","other language(s): none","age, sex: 52, male","age of english onset: 12","english learning method: naturalistic","english residence: usa","length of english residence: 40 years","/soundtracks/hebrew7.mp3","hebrew7"
"1676622911-2261","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=940","birth place: kiev, ukraine (map)","ukrainian","other language(s): russian","age, sex: 18, male","age of english onset: 8","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/ukrainian4.mp3","ukrainian4"
"1676622914-2262","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=939","birth place: tampa, florida, usa (map)","english","other language(s): none","age, sex: 20, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english282.mp3","english282"
"1676622916-2263","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=938","birth place: curitiba, brazil (map)","portuguese","other language(s): none","age, sex: 29, female","age of english onset: 10","english learning method: academic","english residence: south africa","length of english residence: 1 years","/soundtracks/portuguese23.mp3","portuguese23"
"1676622918-2264","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=937","birth place: ramsey mn, minnesota, usa (map)","english","other language(s): french","age, sex: 23, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 23 years","/soundtracks/english281.mp3","english281"
"1676622921-2265","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=936","birth place: chur, switzerland (map)","german","other language(s): french italian spanish","age, sex: 41, male","age of english onset: 16","english learning method: academic","english residence: usa","length of english residence: 0.5 years","/soundtracks/german20.mp3","german20"
"1676622923-2266","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=935","birth place: ramsey, isle of man (map)","english","other language(s): none","age, sex: 19, female","age of english onset: 0","english learning method: naturalistic","english residence: isle of man","length of english residence: 19 years","/soundtracks/english280.mp3","english280"
"1676622926-2267","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=934","birth place: dar-es-salaam, tanzania (map)","kiswahili","other language(s): french shona jamaican creole english","age, sex: 52, female","age of english onset: 5","english learning method: academic","english residence: uk, usa","length of english residence: 27 years","/soundtracks/kiswahili7.mp3","kiswahili7"
"1676622928-2268","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=933","birth place: luanda, angola (map)","portuguese","other language(s): spanish italian french czech","age, sex: 43, female","age of english onset: 17","english learning method: naturalistic","english residence: usa","length of english residence: 15 years","/soundtracks/portuguese22.mp3","portuguese22"
"1676622930-2269","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=932","birth place: algiers, algeria (map)","french","other language(s): arabic haitian creole french","age, sex: 38, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/french27.mp3","french27"
"1676622933-2270","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=931","birth place: ping tong, taiwan (map)","mandarin","other language(s): russian","age, sex: 40, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/mandarin20.mp3","mandarin20"
"1676622935-2271","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=930","birth place: babadag, romanian (map)","romanian","other language(s): spanish french portuguese","age, sex: 46, male","age of english onset: 12","english learning method: academic","english residence: uk, usa","length of english residence: 14 years","/soundtracks/romanian13.mp3","romanian13"
"1676622937-2272","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=929","birth place: brugge, belgium (map)","dutch","other language(s): french german italian czech","age, sex: 41, male","age of english onset: 14","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/dutch11.mp3","dutch11"
"1676622940-2273","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=928","birth place: offenbach, germany (map)","german","other language(s): latin","age, sex: 19, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 0.1 years","/soundtracks/german19.mp3","german19"
"1676622942-2274","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=927","birth place: al mahalla, egypt (map)","arabic","other language(s): italian farsi french hebrew","age, sex: 42, male","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/arabic23.mp3","arabic23"
"1676622945-2275","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=926","birth place: stuttgart, germany (map)","turkish","other language(s): german spanish","age, sex: 27, male","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/turkish18.mp3","turkish18"
"1676622947-2276","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=925","birth place: buenos aires, argentina (map)","spanish","other language(s): italian french portuguese","age, sex: 63, female","age of english onset: 19","english learning method: academic","english residence: usa","length of english residence: 41 years","/soundtracks/spanish62.mp3","spanish62"
"1676622949-2277","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=924","birth place: azuaga, spain (map)","spanish","other language(s): french","age, sex: 67, male","age of english onset: 39","english learning method: naturalistic","english residence: usa","length of english residence: 30 years","/soundtracks/spanish61.mp3","spanish61"
"1676622952-2278","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=923","birth place: ruse, bulgaria (map)","bulgarian","other language(s): russian spanish","age, sex: 31, female","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/bulgarian9.mp3","bulgarian9"
"1676622954-2279","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=922","birth place: singapore, singapore (map)","english","other language(s): mandarin hainanese","age, sex: 30, female","age of english onset: 0","english learning method: naturalistic","english residence: singapore","length of english residence: 30 years","/soundtracks/english279.mp3","english279"
"1676622957-2280","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=921","birth place: augusta, georgia, usa (map)","english","other language(s): none","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english278.mp3","english278"
"1676622959-2281","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=920","birth place: abu dhabi, united arab emirates (map)","arabic","other language(s): french hebrew","age, sex: 23, female","age of english onset: 10","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/arabic22.mp3","arabic22"
"1676622961-2282","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=919","birth place: hudson, new york, usa (map)","english","other language(s): german","age, sex: 48, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 42 years","/soundtracks/english277.mp3","english277"
"1676622964-2283","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=918","birth place: chattanooga, tennessee, usa (map)","english","other language(s): none","age, sex: 50, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 50 years","/soundtracks/english276.mp3","english276"
"1676622966-2284","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=917","birth place: montreal, quebec, canada (map)","french","other language(s): spanish","age, sex: 27, female","age of english onset: 11","english learning method: naturalistic","english residence: usa, canada","length of english residence: 4 years","/soundtracks/french26.mp3","french26"
"1676622969-2285","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=916","birth place: qinzhou, guangxi, china (map)","mandarin","other language(s): none","age, sex: 27, male","age of english onset: 13","english learning method: academic","english residence: australia","length of english residence: 0.33 years","/soundtracks/mandarin19.mp3","mandarin19"
"1676622971-2286","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=915","birth place: santiago-dr, dominican republic (map)","spanish","other language(s): french","age, sex: 18, female","age of english onset: 9","english learning method: naturalistic","english residence: usa","length of english residence: 10 years","/soundtracks/spanish60.mp3","spanish60"
"1676622973-2287","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=914","birth place: singapore, singapore (map)","hainanese","other language(s): mandarin","age, sex: 45, male","age of english onset: 7","english learning method: academic","english residence: australia","length of english residence: 1 years","/soundtracks/hainanese1.mp3","hainanese1"
"1676622976-2288","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=913","birth place: essen, belgium (map)","dutch","other language(s): french german","age, sex: 39, male","age of english onset: 12","english learning method: naturalistic","english residence:","length of english residence: 0 years","/soundtracks/dutch10.mp3","dutch10"
"1676622978-2289","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=912","birth place: clifton, new jersey, usa (map)","english","other language(s): none","age, sex: 20, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english275.mp3","english275"
"1676622980-2290","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=911","birth place: kostanai, kazakhstan (map)","russian","other language(s): none","age, sex: 28, female","age of english onset: 17","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/russian20.mp3","russian20"
"1676622983-2291","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=910","birth place: imphal, india (map)","hindi","other language(s): punjabi","age, sex: 19, male","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 0.75 years","/soundtracks/hindi8.mp3","hindi8"
"1676622985-2292","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=909","birth place: sydney, australia (map)","english","other language(s): hokkien mandarin","age, sex: 25, female","age of english onset: 0","english learning method: naturalistic","english residence: australia","length of english residence: 25 years","/soundtracks/english274.mp3","english274"
"1676622988-2293","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=908","birth place: mayaguez, puerto rico (map)","spanish","other language(s): none","age, sex: 31, female","age of english onset: 5","english learning method: naturalistic","english residence: usa","length of english residence: 26 years","/soundtracks/spanish59.mp3","spanish59"
"1676622990-2294","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=907","birth place: blue bell, pennsylvania, usa (map)","english","other language(s): german","age, sex: 46, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 46 years","/soundtracks/english273.mp3","english273"
"1676622992-2295","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=906","birth place: bogota, colombia (map)","spanish","other language(s): none","age, sex: 31, male","age of english onset: 18","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/spanish58.mp3","spanish58"
"1676622995-2296","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=905","birth place: dallas, texas, usa (map)","english","other language(s): spanish","age, sex: 20, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english272.mp3","english272"
"1676622997-2297","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=904","birth place: cape town, south africa (map)","english","other language(s): afrikaans french","age, sex: 32, female","age of english onset: 0","english learning method: naturalistic","english residence: south africa","length of english residence: 32 years","/soundtracks/english271.mp3","english271"
"1676623000-2298","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=903","birth place: cape town, south africa (map)","english","other language(s): afrikaans french","age, sex: 29, male","age of english onset: 0","english learning method: naturalistic","english residence: south africa","length of english residence: 29 years","/soundtracks/english270.mp3","english270"
"1676623002-2299","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=902","birth place: adelaide, australia (map)","english","other language(s): french","age, sex: 22, female","age of english onset: 0","english learning method: naturalistic","english residence: australia, uk, usa","length of english residence: 22 years","/soundtracks/english269.mp3","english269"
"1676623004-2300","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=901","birth place: leeds, uk (map)","english","other language(s): french german","age, sex: 67, female","age of english onset: 0","english learning method: naturalistic","english residence: uk","length of english residence: 67 years","/soundtracks/english268.mp3","english268"
"1676623007-2301","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=900","birth place: leeds, uk (map)","english","other language(s): french","age, sex: 66, male","age of english onset: 0","english learning method: naturalistic","english residence: uk","length of english residence: 66 years","/soundtracks/english267.mp3","english267"
"1676623009-2302","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=899","birth place: san diego, california, usa (map)","english","other language(s): french spanish","age, sex: 18, male","age of english onset: 0","english learning method:","english residence: usa","length of english residence: 18 years","/soundtracks/english266.mp3","english266"
"1676623011-2303","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=898","birth place: phrae, thailand (map)","thai","other language(s): french","age, sex: 26, female","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 2.8 years","/soundtracks/thai7.mp3","thai7"
"1676623014-2304","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=897","birth place: almelo, netherlands (map)","dutch","other language(s): german french","age, sex: 68, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 3 years","/soundtracks/dutch9.mp3","dutch9"
"1676623016-2305","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=896","birth place: alphen aan de ryn, netherlands (map)","dutch","other language(s): spanish german french","age, sex: 35, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 0.1 years","/soundtracks/dutch8.mp3","dutch8"
"1676623018-2306","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=895","birth place: amsterdam, netherlands (map)","dutch","other language(s): german french","age, sex: 68, male","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 4 years","/soundtracks/dutch7.mp3","dutch7"
"1676623021-2307","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=894","birth place: vranje, serbia (map)","serbian","other language(s): none","age, sex: 25, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/serbian12.mp3","serbian12"
"1676623023-2308","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=893","birth place: bad aussee, austria (map)","german","other language(s): spanish russian","age, sex: 29, male","age of english onset: 6","english learning method: academic","english residence: australia","length of english residence: 7 years","/soundtracks/german18.mp3","german18"
